household_id,adult_id,job_cat,pro_contacts,company_id
2536,5248,,0,
2537,5249,Shops_other,13,2
2537,5250,Administration_schools,70,75
2537,5251,,0,
2538,5252,Agriculture_fishing,2,83
2538,5253,,0,
2539,5254,,0,
2539,5255,,0,
2539,5256,Administration_schools,107,0
2539,5257,Administration_schools,64,32
2540,5258,Administration_schools,49,63
2540,5259,Hotel_Restaurant,86,15
2540,5260,,0,
2541,5261,Administration_schools,59,36
2541,5262,,0,
2541,5263,Services_other,1005,248
2542,5264,,0,
2542,5265,,0,
2542,5266,Shops_other,6,117
2543,5267,Administration_schools,21,11
2543,5268,Indus_other,53,9
2544,5269,Health,131,2
2544,5270,,0,
2544,5271,Administration_schools,114,81
2545,5272,Services_other,1120,236
2545,5273,,0,
2545,5274,,0,
2546,5275,Indus_other,16,15
2546,5276,Administration_schools,43,13
2546,5277,Administration_schools,103,24
2546,5278,Services_other,576,159
2547,5279,,0,
2547,5280,,0,
2547,5281,Administration_schools,69,77
2547,5282,Indus_other,65,22
2548,5283,,0,
2548,5284,,0,
2548,5285,,0,
2548,5286,Administration_schools,24,71
2549,5287,Administration_schools,17,6
2549,5288,Administration_schools,149,67
2549,5289,,0,
2550,5290,Administration_schools,109,4
2550,5291,,0,
2550,5292,Administration_schools,88,71
2551,5293,Services_other,1410,193
2551,5294,,0,
2551,5295,Indus_food,43,6
2551,5296,Transportation,1406,0
2551,5297,Health,95,4
2552,5298,Shops_other,3,28
2552,5299,,0,
2553,5300,Indus_other,32,2
2553,5301,,0,
2553,5302,,0,
2553,5303,Indus_other,38,15
2554,5304,Indus_food,24,5
2554,5305,,0,
2554,5306,Hotel_Restaurant,119,25
2555,5307,Administration_schools,89,48
2555,5308,Administration_schools,112,60
2556,5309,Administration_schools,112,41
2556,5310,Administration_schools,29,57
2556,5311,Construction,3,64
2557,5312,Administration_schools,70,70
2557,5313,Construction,1,32
2557,5314,Administration_schools,31,25
2558,5315,Indus_other,49,11
2558,5316,Administration_schools,65,28
2558,5317,Administration_schools,40,74
2559,5318,,0,
2559,5319,Indus_other,52,2
2559,5320,,0,
2560,5321,Services_other,574,220
2560,5322,,0,
2560,5323,Agriculture_fishing,2,86
2561,5324,Services_other,610,46
2561,5325,Hotel_Restaurant,49,41
2561,5326,Administration_schools,88,74
2561,5327,,0,
2562,5328,Services_other,281,24
2562,5329,,0,
2562,5330,,0,
2562,5331,Administration_schools,147,27
2563,5332,Administration_schools,147,19
2563,5333,Administration_schools,40,0
2564,5334,Health,175,2
2564,5335,,0,
2564,5336,Administration_schools,32,52
2565,5337,Services_other,996,65
2565,5338,Construction,2,31
2565,5339,,0,
2566,5340,Indus_other,34,4
2566,5341,,0,
2566,5342,,0,
2567,5343,Indus_other,50,28
2567,5344,Services_other,1318,226
2567,5345,Services_other,191,33
2568,5346,Indus_other,27,37
2568,5347,,0,
2568,5348,,0,
2569,5349,Indus_food,51,6
2569,5350,,0,
2569,5351,Shops_other,5,59
2569,5352,Hotel_Restaurant,74,34
2569,5353,Administration_schools,67,1
2570,5354,Transportation,976,18
2570,5355,Services_other,1216,94
2570,5356,,0,
2571,5357,Indus_other,20,8
2571,5358,,0,
2572,5359,Hotel_Restaurant,17,35
2572,5360,Shops_other,1,114
2572,5361,Services_other,109,26
2572,5362,Indus_other,25,22
2573,5363,Health,213,8
2573,5364,Shops_market_food,1,19
2573,5365,Shops_other,4,69
2573,5366,,0,
2574,5367,Administration_schools,121,34
2574,5368,Indus_other,46,20
2574,5369,,0,
2575,5370,Services_other,788,19
2575,5371,Services_other,721,119
2575,5372,Transportation,1148,0
2575,5373,,0,
2576,5374,Services_other,286,229
2576,5375,,0,
2576,5376,Administration_schools,93,27
2577,5377,,0,
2577,5378,Administration_schools,9,41
2577,5379,Hotel_Restaurant,135,32
2577,5380,,0,
2577,5381,Transportation,288,6
2578,5382,Indus_other,55,33
2578,5383,,0,
2578,5384,,0,
2579,5385,,0,
2579,5386,,0,
2579,5387,,0,
2580,5388,,0,
2580,5389,,0,
2581,5390,Transportation,1467,1
2581,5391,Administration_schools,32,13
2581,5392,Transportation,116,3
2582,5393,,0,
2582,5394,,0,
2582,5395,Services_other,247,55
2583,5396,,0,
2583,5397,Indus_food,22,2
2583,5398,,0,
2583,5399,Services_other,698,22
2584,5400,,0,
2584,5401,,0,
2585,5402,Indus_food,36,0
2585,5403,Administration_schools,15,18
2585,5404,Services_other,781,152
2586,5405,Indus_food,54,8
2586,5406,Services_other,1189,166
2587,5407,Construction,2,63
2587,5408,Administration_schools,30,68
2588,5409,Construction,0,56
2588,5410,,0,
2588,5411,,0,
2589,5412,Services_other,335,207
2589,5413,,0,
2589,5414,Transportation,378,18
2589,5415,,0,
2589,5416,Administration_schools,62,45
2590,5417,,0,
2590,5418,Hotel_Restaurant,62,38
2590,5419,Services_other,754,202
2591,5420,,0,
2591,5421,Services_other,1311,160
2592,5422,Indus_food,20,1
2592,5423,,0,
2592,5424,,0,
2593,5425,Indus_other,33,20
2593,5426,,0,
2593,5427,,0,
2594,5428,,0,
2594,5429,Indus_other,27,17
2594,5430,Construction,2,0
2595,5431,Services_other,975,248
2595,5432,Indus_other,28,20
2595,5433,Indus_food,47,1
2595,5434,,0,
2596,5435,Health,234,1
2596,5436,,0,
2596,5437,,0,
2597,5438,Hotel_Restaurant,74,3
2597,5439,Health,185,7
2598,5440,,0,
2598,5441,,0,
2598,5442,Hotel_Restaurant,126,21
2599,5443,Services_other,496,41
2599,5444,Health,196,3
2599,5445,Indus_other,66,30
2600,5446,Health,185,3
2600,5447,Health,244,5
2601,5448,Administration_schools,35,31
2601,5449,,0,
2601,5450,Services_other,978,2
2602,5451,,0,
2602,5452,Services_other,1151,52
2602,5453,,0,
2602,5454,,0,
2603,5455,Shops_other,14,108
2603,5456,,0,
2603,5457,Services_other,1328,133
2603,5458,,0,
2604,5459,Health,14,7
2604,5460,,0,
2604,5461,Indus_food,30,4
2605,5462,Construction,1,8
2605,5463,,0,
2605,5464,,0,
2605,5465,Shops_other,8,110
2606,5466,Indus_food,38,5
2606,5467,,0,
2606,5468,,0,
2607,5469,,0,
2607,5470,,0,
2608,5471,,0,
2608,5472,,0,
2608,5473,,0,
2609,5474,Indus_other,52,1
2609,5475,Administration_schools,123,38
2610,5476,Indus_other,46,29
2610,5477,,0,
2610,5478,Indus_food,15,9
2611,5479,Shops_other,12,84
2611,5480,,0,
2611,5481,Indus_food,38,1
2612,5482,Administration_schools,31,7
2612,5483,Administration_schools,72,1
2612,5484,Shops_other,4,91
2613,5485,Shops_other,7,67
2613,5486,Health,260,3
2613,5487,Shops_other,11,16
2614,5488,,0,
2614,5489,,0,
2615,5490,,0,
2615,5491,,0,
2616,5492,,0,
2616,5493,Health,296,8
2616,5494,,0,
2617,5495,,0,
2617,5496,Hotel_Restaurant,114,1
2618,5497,,0,
2618,5498,,0,
2618,5499,Administration_schools,19,80
2618,5500,Services_other,194,214
2619,5501,Indus_other,17,3
2619,5502,Services_other,1228,172
2620,5503,Health,272,2
2620,5504,Indus_other,34,36
2620,5505,,0,
2620,5506,,0,
2621,5507,Indus_other,55,22
2621,5508,Shops_other,13,44
2621,5509,,0,
2621,5510,Indus_food,26,9
2622,5511,Shops_other,12,13
2622,5512,,0,
2622,5513,Services_other,314,57
2622,5514,Transportation,1090,16
2622,5515,,0,
2623,5516,,0,
2623,5517,,0,
2623,5518,Administration_schools,95,53
2624,5519,Indus_other,67,28
2624,5520,Indus_other,55,30
2624,5521,Administration_schools,131,75
2624,5522,,0,
2625,5523,Health,8,6
2625,5524,,0,
2625,5525,Administration_schools,52,81
2625,5526,Administration_schools,110,81
2626,5527,Indus_other,47,39
2626,5528,Indus_other,40,1
2626,5529,,0,
2626,5530,,0,
2627,5531,,0,
2627,5532,,0,
2628,5533,,0,
2628,5534,Transportation,168,2
2628,5535,Shops_other,7,38
2628,5536,Hotel_Restaurant,112,38
2629,5537,Transportation,772,0
2629,5538,,0,
2629,5539,Agriculture_fishing,2,4
2629,5540,Shops_other,4,123
2630,5541,Indus_other,65,19
2630,5542,Indus_other,36,10
2630,5543,Administration_schools,26,28
2631,5544,Indus_other,64,13
2631,5545,Hotel_Restaurant,59,14
2631,5546,Shops_other,10,37
2631,5547,Administration_schools,124,33
2632,5548,Services_other,245,78
2632,5549,,0,
2632,5550,Indus_other,69,37
2633,5551,Transportation,585,2
2633,5552,,0,
2633,5553,Construction,2,35
2633,5554,Hotel_Restaurant,118,33
2634,5555,,0,
2634,5556,Shops_other,9,113
2634,5557,,0,
2634,5558,,0,
2635,5559,Administration_schools,62,2
2635,5560,Indus_other,46,2
2636,5561,Services_other,1161,242
2636,5562,,0,
2636,5563,Indus_other,44,5
2636,5564,Transportation,1253,2
2636,5565,,0,
2637,5566,,0,
2637,5567,,0,
2637,5568,Construction,1,0
2637,5569,Services_other,1461,109
2637,5570,,0,
2638,5571,Shops_other,4,63
2638,5572,Services_other,1253,158
2638,5573,Shops_other,9,1
2638,5574,Shops_other,7,113
2639,5575,Services_other,340,44
2639,5576,Indus_other,29,25
2639,5577,,0,
2640,5578,Indus_food,75,6
2640,5579,Construction,2,35
2641,5580,,0,
2641,5581,Services_other,1372,118
2641,5582,Construction,1,69
2642,5583,Shops_other,2,118
2642,5584,,0,
2643,5585,Construction,1,66
2643,5586,Shops_other,4,107
2643,5587,,0,
2644,5588,Services_other,1388,156
2644,5589,,0,
2644,5590,Indus_food,71,1
2644,5591,Health,24,4
2645,5592,Services_other,1435,39
2645,5593,Agriculture_fishing,3,39
2645,5594,Administration_schools,76,76
2646,5595,,0,
2646,5596,,0,
2647,5597,Administration_schools,52,21
2647,5598,Services_other,1480,211
2647,5599,Administration_schools,51,8
2647,5600,Health,124,6
2648,5601,,0,
2648,5602,Administration_schools,40,65
2648,5603,Indus_other,32,18
2649,5604,Indus_other,53,8
2649,5605,Indus_other,72,0
2649,5606,Health,213,4
2649,5607,,0,
2649,5608,Construction,2,34
2650,5609,Services_other,817,107
2650,5610,,0,
2650,5611,,0,
2650,5612,,0,
2651,5613,Services_other,777,107
2651,5614,Construction,0,50
2652,5615,Administration_schools,73,79
2652,5616,Shops_other,8,12
2652,5617,Transportation,366,2
2652,5618,,0,
2653,5619,Shops_other,3,24
2653,5620,Administration_schools,80,36
2653,5621,Shops_other,9,89
2653,5622,Shops_other,8,71
2653,5623,Shops_other,7,25
2654,5624,Administration_schools,101,18
2654,5625,Administration_schools,73,76
2654,5626,Services_other,1287,144
2654,5627,Administration_schools,39,70
2654,5628,Administration_schools,65,35
2655,5629,Services_other,325,112
2655,5630,Shops_other,8,57
2655,5631,Construction,1,6
2655,5632,Administration_schools,118,80
2656,5633,Indus_other,16,23
2656,5634,,0,
2656,5635,Construction,2,36
2656,5636,Health,53,6
2657,5637,Hotel_Restaurant,122,38
2657,5638,Hotel_Restaurant,102,2
2657,5639,,0,
2658,5640,,0,
2658,5641,Services_other,760,173
2658,5642,Administration_schools,24,63
2659,5643,,0,
2659,5644,Shops_other,14,4
2659,5645,Administration_schools,41,61
2660,5646,Services_other,393,175
2660,5647,,0,
2660,5648,Hotel_Restaurant,50,45
2660,5649,Indus_food,29,5
2661,5650,Transportation,668,18
2661,5651,,0,
2662,5652,,0,
2662,5653,Shops_market_food,1,13
2663,5654,Transportation,1005,16
2663,5655,,0,
2663,5656,,0,
2664,5657,Services_other,813,232
2664,5658,,0,
2665,5659,Services_other,1336,58
2665,5660,,0,
2665,5661,Hotel_Restaurant,52,6
2666,5662,Administration_schools,135,34
2666,5663,,0,
2666,5664,Indus_food,72,4
2667,5665,,0,
2667,5666,,0,
2667,5667,Administration_schools,60,58
2667,5668,,0,
2668,5669,Administration_schools,139,38
2668,5670,Services_other,1104,60
2668,5671,Health,213,4
2669,5672,Health,214,5
2669,5673,,0,
2669,5674,Hotel_Restaurant,92,37
2669,5675,Services_other,1414,125
2670,5676,Indus_other,44,23
2670,5677,Services_other,165,153
2671,5678,,0,
2671,5679,Services_other,491,152
2671,5680,Transportation,328,16
2672,5681,,0,
2672,5682,,0,
2672,5683,Administration_schools,61,63
2673,5684,Shops_other,11,13
2673,5685,Administration_schools,47,76
2674,5686,Indus_other,57,1
2674,5687,,0,
2674,5688,Administration_schools,22,12
2675,5689,Construction,2,56
2675,5690,,0,
2675,5691,,0,
2675,5692,Health,219,8
2676,5693,,0,
2676,5694,Health,6,8
2676,5695,Services_other,689,45
2677,5696,Shops_other,9,110
2677,5697,Construction,1,79
2677,5698,,0,
2677,5699,Services_other,247,136
2678,5700,,0,
2678,5701,,0,
2678,5702,,0,
2678,5703,,0,
2679,5704,Shops_other,11,39
2679,5705,Shops_other,15,109
2680,5706,Services_other,1258,155
2680,5707,Health,226,1
2680,5708,Services_other,875,69
2681,5709,,0,
2681,5710,,0,
2682,5711,Hotel_Restaurant,26,34
2682,5712,,0,
2683,5713,Administration_schools,124,38
2683,5714,Indus_other,30,10
2683,5715,Construction,2,2
2684,5716,Hotel_Restaurant,76,30
2684,5717,Indus_other,21,1
2684,5718,,0,
2685,5719,Construction,3,53
2685,5720,Agriculture_fishing,2,47
2685,5721,Shops_other,9,22
2686,5722,,0,
2686,5723,Indus_other,25,19
2686,5724,Indus_other,21,17
2687,5725,,0,
2687,5726,Administration_schools,51,37
2687,5727,Health,114,3
2688,5728,Transportation,943,2
2688,5729,Services_other,923,83
2688,5730,Transportation,272,0
2688,5731,,0,
2689,5732,Services_other,1082,190
2689,5733,Services_other,1368,177
2689,5734,,0,
2690,5735,,0,
2690,5736,Services_other,153,226
2691,5737,Administration_schools,148,5
2691,5738,Health,51,1
2691,5739,,0,
2691,5740,Hotel_Restaurant,60,39
2692,5741,,0,
2692,5742,Shops_other,2,60
2692,5743,Indus_other,55,36
2693,5744,Administration_schools,106,39
2693,5745,Health,22,1
2693,5746,,0,
2694,5747,Health,65,4
2694,5748,,0,
2694,5749,,0,
2695,5750,Administration_schools,85,58
2695,5751,Indus_other,25,39
2695,5752,Administration_schools,106,35
2695,5753,Administration_schools,69,5
2695,5754,Indus_other,62,22
2696,5755,Services_other,675,16
2696,5756,Administration_schools,126,45
2696,5757,,0,
2697,5758,Administration_schools,23,8
2697,5759,Services_other,49,43
2697,5760,,0,
2698,5761,Administration_schools,44,15
2698,5762,,0,
2698,5763,Administration_schools,41,9
2698,5764,Construction,1,1
2699,5765,Health,154,2
2699,5766,,0,
2699,5767,Hotel_Restaurant,9,39
2699,5768,Administration_schools,48,42
2700,5769,Administration_schools,92,74
2700,5770,Transportation,61,13
2701,5771,,0,
2701,5772,Administration_schools,60,76
2701,5773,Services_other,580,67
2702,5774,Construction,2,48
2702,5775,,0,
2702,5776,,0,
2703,5777,Administration_schools,98,67
2703,5778,,0,
2703,5779,,0,
2703,5780,Indus_other,41,7
2704,5781,Indus_other,62,3
2704,5782,Construction,2,61
2705,5783,Shops_other,0,86
2705,5784,Health,166,5
2705,5785,Shops_other,5,103
2705,5786,Construction,1,24
2705,5787,Indus_food,36,2
2705,5788,Services_other,1108,227
2706,5789,,0,
2706,5790,,0,
2706,5791,Administration_schools,87,55
2706,5792,Administration_schools,42,73
2706,5793,Administration_schools,136,31
2706,5794,Hotel_Restaurant,106,5
2707,5795,Indus_other,70,24
2707,5796,,0,
2707,5797,Construction,1,59
2708,5798,Administration_schools,50,38
2708,5799,Shops_other,2,7
2708,5800,Health,73,7
2708,5801,Construction,2,80
2709,5802,Services_other,470,96
2709,5803,,0,
2709,5804,Shops_other,9,79
2710,5805,,0,
2710,5806,Shops_other,2,36
2710,5807,Health,148,4
2711,5808,Services_other,862,123
2711,5809,,0,
2711,5810,Indus_other,59,35
2711,5811,,0,
2712,5812,Administration_schools,44,54
2712,5813,Health,283,7
2712,5814,Construction,2,32
2712,5815,,0,
2713,5816,Shops_other,13,115
2713,5817,Indus_other,71,27
2714,5818,,0,
2714,5819,,0,
2714,5820,Shops_other,1,78
2714,5821,Shops_other,5,72
2715,5822,Services_other,701,59
2715,5823,Services_other,906,148
2716,5824,Health,15,4
2716,5825,Administration_schools,26,47
2716,5826,Shops_other,8,77
2717,5827,Services_other,379,232
2717,5828,Transportation,819,14
2717,5829,Services_other,892,242
2717,5830,,0,
2718,5831,Administration_schools,129,27
2718,5832,Shops_other,10,85
2718,5833,Administration_schools,86,40
2719,5834,Health,38,3
2719,5835,Services_other,362,161
2719,5836,Administration_schools,98,57
2720,5837,Shops_other,1,23
2720,5838,Construction,2,21
2720,5839,Hotel_Restaurant,89,34
2721,5840,Services_other,1182,245
2721,5841,Indus_other,43,1
2721,5842,Shops_other,0,39
2721,5843,Health,103,3
2722,5844,Hotel_Restaurant,149,0
2722,5845,Health,242,3
2722,5846,Services_other,26,175
2723,5847,Shops_other,7,110
2723,5848,Administration_schools,110,69
2723,5849,Shops_other,2,115
2723,5850,Administration_schools,52,49
2723,5851,Administration_schools,86,45
2724,5852,Construction,1,63
2724,5853,Administration_schools,56,74
2724,5854,Health,137,6
2725,5855,Services_other,140,178
2725,5856,Administration_schools,58,65
2725,5857,Services_other,913,231
2726,5858,Administration_schools,56,68
2726,5859,,0,
2726,5860,,0,
2727,5861,Services_other,800,129
2727,5862,,0,
2727,5863,,0,
2728,5864,Construction,3,31
2728,5865,,0,
2728,5866,Agriculture_fishing,1,34
2728,5867,,0,
2729,5868,Transportation,48,9
2729,5869,Administration_schools,118,10
2729,5870,Indus_other,63,14
2730,5871,,0,
2730,5872,Construction,1,39
2730,5873,Administration_schools,66,64
2730,5874,Indus_other,19,24
2731,5875,,0,
2731,5876,Shops_other,14,38
2732,5877,,0,
2732,5878,Shops_other,4,118
2732,5879,Shops_other,1,8
2733,5880,,0,
2733,5881,Services_other,153,95
2734,5882,,0,
2734,5883,Health,166,5
2734,5884,Services_other,517,25
2734,5885,Administration_schools,113,4
2734,5886,,0,
2734,5887,,0,
2735,5888,Health,237,2
2735,5889,Construction,1,33
2736,5890,Services_other,853,181
2736,5891,Services_other,554,104
2736,5892,,0,
2736,5893,Health,159,6
2736,5894,Shops_other,12,80
2737,5895,Shops_other,6,9
2738,5896,Shops_other,12,71
2739,5897,Services_other,516,176
2740,5898,,0,
2741,5899,Construction,2,34
2742,5900,Administration_schools,56,28
2743,5901,Administration_schools,72,47
2744,5902,Construction,2,45
2745,5903,Administration_schools,87,4
2746,5904,Shops_other,8,10
2747,5905,,0,
2748,5906,,0,
2749,5907,,0,
2750,5908,,0,
2751,5909,Hotel_Restaurant,122,28
2752,5910,,0,
2753,5911,,0,
2754,5912,Indus_food,72,3
2755,5913,Administration_schools,75,41
2756,5914,Services_other,340,24
2757,5915,Agriculture_fishing,0,45
2758,5916,Administration_schools,114,46
2759,5917,,0,
2760,5918,,0,
2761,5919,Services_other,718,188
2762,5920,Services_other,1458,171
2763,5921,Health,170,5
2764,5922,Construction,2,81
2765,5923,Services_other,1275,206
2766,5924,,0,
2767,5925,,0,
2768,5926,Transportation,950,8
2769,5927,,0,
2770,5928,Transportation,19,5
2771,5929,Health,25,4
2772,5930,Services_other,557,67
2773,5931,,0,
2774,5932,Health,94,4
2775,5933,Administration_schools,105,73
2776,5934,Transportation,1486,20
2777,5935,Shops_other,1,26
2778,5936,Administration_schools,138,15
2779,5937,Health,292,5
2780,5938,Indus_food,40,4
2781,5939,Services_other,250,119
2782,5940,,0,
2783,5941,Shops_other,5,87
2784,5942,Services_other,588,147
2785,5943,Indus_other,32,39
2786,5944,,0,
2787,5945,,0,
2788,5946,Services_other,1310,3
2789,5947,Agriculture_fishing,2,81
2790,5948,Indus_other,30,28
2791,5949,Administration_schools,103,43
2792,5950,Construction,3,20
2793,5951,Administration_schools,44,29
2794,5952,Health,209,3
2795,5953,Administration_schools,122,7
2796,5954,,0,
2797,5955,Health,211,4
2798,5956,,0,
2799,5957,Administration_schools,45,6
2800,5958,,0,
2801,5959,Agriculture_fishing,1,12
2802,5960,Health,40,5
2803,5961,,0,
2804,5962,Hotel_Restaurant,148,31
2805,5963,Administration_schools,7,66
2806,5964,Construction,1,5
2807,5965,Agriculture_fishing,1,72
2808,5966,Health,226,7
2809,5967,Administration_schools,137,76
2810,5968,,0,
2811,5969,,0,
2812,5970,,0,
2813,5971,Services_other,932,24
2814,5972,Administration_schools,147,49
2815,5973,Health,187,5
2816,5974,Indus_other,33,13
2817,5975,Hotel_Restaurant,37,27
2818,5976,,0,
2819,5977,Services_other,1355,105
2820,5978,Services_other,884,153
2821,5979,Indus_other,49,27
2822,5980,Shops_other,9,7
2823,5981,Construction,2,16
2824,5982,Administration_schools,110,60
2825,5983,Administration_schools,91,28
2826,5984,Construction,1,1
2827,5985,Health,54,7
2828,5986,Indus_other,62,23
2829,5987,Administration_schools,137,2
2830,5988,Shops_other,15,27
2831,5989,Transportation,227,12
2832,5990,Construction,3,11
2833,5991,Shops_market_food,1,17
2834,5992,Administration_schools,74,66
2835,5993,Indus_other,61,8
2836,5994,Construction,3,68
2837,5995,Transportation,500,11
2838,5996,Administration_schools,46,25
2839,5997,,0,
2840,5998,,0,
2841,5999,Services_other,1364,205
2842,6000,Hotel_Restaurant,109,26
2843,6001,,0,
2844,6002,Shops_other,1,71
2845,6003,,0,
2846,6004,Construction,3,77
2847,6005,,0,
2848,6006,Hotel_Restaurant,47,42
2849,6007,,0,
2850,6008,Transportation,105,16
2851,6009,Indus_other,37,36
2852,6010,,0,
2853,6011,Services_other,206,151
2854,6012,Administration_schools,50,51
2855,6013,Services_other,1446,173
2856,6014,Administration_schools,142,42
2857,6015,Agriculture_fishing,1,75
2858,6016,Services_other,850,228
2859,6017,,0,
2860,6018,,0,
2861,6019,,0,
2862,6020,Construction,0,38
2863,6021,,0,
2864,6022,Indus_other,28,21
2865,6023,,0,
2866,6024,,0,
2867,6025,,0,
2868,6026,Shops_other,12,25
2869,6027,Shops_other,2,23
2870,6028,,0,
2871,6029,Indus_other,22,24
2872,6030,Health,78,2
2873,6031,Services_other,1211,90
2874,6032,,0,
2875,6033,,0,
2876,6034,,0,
2877,6035,Services_other,487,244
2878,6036,,0,
2879,6037,Administration_schools,75,55
2880,6038,,0,
2881,6039,Services_other,610,151
2882,6040,Services_other,761,235
2883,6041,Health,210,4
2884,6042,Indus_other,34,32
2885,6043,Administration_schools,116,41
2886,6044,,0,
2887,6045,Agriculture_fishing,2,62
2888,6046,,0,
2889,6047,Administration_schools,118,4
2890,6048,Shops_other,10,67
2891,6049,Health,57,3
2892,6050,,0,
2893,6051,Services_other,48,23
2894,6052,,0,
2895,6053,Indus_other,37,6
2896,6054,Shops_other,12,18
2897,6055,Indus_other,63,8
2898,6056,Administration_schools,105,33
2899,6057,Health,225,5
2900,6058,Indus_other,65,20
2901,6059,Services_other,792,45
2902,6060,Shops_other,12,91
2903,6061,Services_other,934,229
2904,6062,Construction,3,26
2905,6063,Shops_other,11,0
2906,6064,Health,81,3
2907,6065,,0,
2908,6066,Services_other,168,79
2909,6067,,0,
2910,6068,Administration_schools,130,65
2911,6069,Services_other,396,34
2912,6070,Construction,2,38
2913,6071,Shops_other,8,45
2914,6072,,0,
2915,6073,Indus_food,74,3
2916,6074,Health,69,5
2917,6075,Hotel_Restaurant,133,1
2918,6076,,0,
2919,6077,Construction,0,73
2920,6078,,0,
2921,6079,,0,
2922,6080,Services_other,619,62
2923,6081,Hotel_Restaurant,38,32
2924,6082,Services_other,443,174
2925,6083,,0,
2926,6084,Indus_food,72,5
2927,6085,Indus_other,54,36
2928,6086,Indus_other,44,1
2929,6087,Health,167,3
2930,6088,Shops_other,14,35
2931,6089,Hotel_Restaurant,77,17
2932,6090,Administration_schools,83,17
2933,6091,Shops_other,11,12
2934,6092,Transportation,1076,12
2935,6093,,0,
2936,6094,Administration_schools,136,50
2937,6095,,0,
2938,6096,,0,
2939,6097,,0,
2940,6098,,0,
2941,6099,,0,
2942,6100,Administration_schools,147,69
2943,6101,,0,
2944,6102,Administration_schools,96,1
2945,6103,,0,
2946,6104,Shops_other,8,89
2947,6105,Services_other,92,31
2948,6106,Shops_other,6,66
2949,6107,,0,
2950,6108,Indus_other,71,36
2951,6109,Health,166,3
2952,6110,,0,
2953,6111,,0,
2954,6112,Administration_schools,118,38
2955,6113,Services_other,1288,193
2956,6114,,0,
2957,6115,,0,
2958,6116,Shops_other,15,110
2959,6117,Hotel_Restaurant,124,13
2960,6118,Indus_other,40,16
2961,6119,Services_other,1029,130
2962,6120,Administration_schools,71,80
2963,6121,Construction,1,46
2964,6122,Administration_schools,47,15
2965,6123,Agriculture_fishing,2,23
2966,6124,,0,
2967,6125,,0,
2968,6126,Shops_other,13,42
2969,6127,Indus_other,27,27
2970,6128,,0,
2971,6129,Construction,1,2
2972,6130,Administration_schools,117,17
2973,6131,,0,
2974,6132,Transportation,1213,5
2975,6133,Services_other,560,182
2976,6134,Administration_schools,19,30
2977,6135,Indus_other,26,9
2978,6136,,0,
2979,6137,Services_other,1261,228
2980,6138,,0,
2981,6139,Administration_schools,106,62
2982,6140,Construction,3,84
2983,6141,Agriculture_fishing,2,86
2984,6142,,0,
2985,6143,Administration_schools,10,65
2986,6144,,0,
2987,6145,Shops_other,8,15
2988,6146,Indus_other,64,23
2989,6147,Services_other,925,148
2990,6148,Hotel_Restaurant,123,42
2991,6149,Construction,2,74
2992,6150,Indus_other,68,13
2993,6151,Administration_schools,41,17
2994,6152,Indus_other,41,10
2995,6153,Shops_other,11,79
2996,6154,,0,
2997,6155,,0,
2998,6156,,0,
2999,6157,Shops_other,5,95
3000,6158,Indus_other,58,30
3001,6159,Shops_other,9,49
3002,6160,Administration_schools,63,6
3003,6161,Services_other,12,145
3004,6162,Indus_other,43,9
3005,6163,,0,
3006,6164,Health,178,0
3007,6165,,0,
3008,6166,Indus_other,37,1
3009,6167,Construction,1,26
3010,6168,,0,
3011,6169,Agriculture_fishing,2,9
3012,6170,Agriculture_fishing,1,40
3013,6171,Construction,2,3
3014,6172,,0,
3015,6173,Construction,1,74
3016,6174,Administration_schools,41,14
3017,6175,,0,
3018,6176,Services_other,399,13
3019,6177,,0,
3020,6178,,0,
3021,6179,,0,
3022,6180,,0,
3023,6181,Administration_schools,41,59
3024,6182,Construction,0,56
3025,6183,,0,
3026,6184,,0,
3027,6185,Indus_other,50,31
3028,6186,Indus_food,32,7
3029,6187,,0,
3030,6188,Indus_other,24,20
3031,6189,Transportation,698,17
3032,6190,Administration_schools,21,34
3033,6191,Administration_schools,40,10
3034,6192,Shops_market_food,1,4
3035,6193,,0,
3036,6194,Indus_other,42,7
3037,6195,,0,
3038,6196,,0,
3039,6197,Administration_schools,16,58
3040,6198,Health,132,2
3041,6199,Health,293,1
3042,6200,Administration_schools,49,14
3043,6201,,0,
3044,6202,,0,
3045,6203,Services_other,170,4
3046,6204,,0,
3047,6205,Administration_schools,26,63
3048,6206,,0,
3049,6207,,0,
3050,6208,Indus_other,25,38
3051,6209,Administration_schools,122,74
3052,6210,Hotel_Restaurant,17,7
3053,6211,Construction,1,81
3054,6212,,0,
3055,6213,Health,272,7
3056,6214,,0,
3057,6215,,0,
3058,6216,Administration_schools,24,5
3059,6217,Health,151,4
3060,6218,Services_other,1078,10
3061,6219,Administration_schools,91,24
3062,6220,,0,
3063,6221,,0,
3064,6222,,0,
3065,6223,Shops_other,2,114
3066,6224,,0,
3067,6225,,0,
3068,6226,Transportation,318,14
3069,6227,Services_other,875,118
3070,6228,Shops_other,2,89
3071,6229,Services_other,883,123
3072,6230,Indus_other,50,34
3073,6231,,0,
3074,6232,Indus_other,43,26
3075,6233,,0,
3076,6234,Services_other,370,105
3077,6235,,0,
3078,6236,Administration_schools,67,33
3079,6237,,0,
3080,6238,Indus_food,68,10
3081,6239,,0,
3082,6240,,0,
3083,6241,,0,
3084,6242,,0,
3085,6243,Shops_other,7,20
3086,6244,Shops_other,13,117
